 "publication_type" , "journal_article" , "title" , "publication_year" , "author_name" , "journal_name" , "journal_issue_number" , "journal_volume_number" , "startEndPages" , "publisher_name" , "doi" , "cited_by_article" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2268485" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2295365" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2301322" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2314740" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2381175" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2481757" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2523853" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2528230" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2535509" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2544087" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2582623" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587521" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587542" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2637122" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2704098" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2725261" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2728001" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2757176" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2758094" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2769476" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Eckel - R. H." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2783078" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2113363" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2174582" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2181572" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2219759" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2228912" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2267740" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2268485" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2295365" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2301322" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2314740" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2381175" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2481757" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2523853" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2528230" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2535509" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2544087" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2582623" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587521" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2587542" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2637122" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2704098" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2725261" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2728001" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2757176" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2758094" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2769476" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Grundy - S. M." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2783078" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2113363" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2174582" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2181572" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2219759" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2228912" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1621" , "Harmonizing the Metabolic Syndrome: A Joint Interim Statement of the International Diabetes Federation Task Force on Epidemiology and Prevention; National Heart, Lung, and Blood Institute; American Heart Association; World Heart Federation; International Atherosclerosis Society; and International Association for the Study of Obesity" , "2009" , "Zimmet - P. Z." , "Circulation" , "16" , "120" , "1640--1645" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/circulationaha.109.192644" , "https://w3id.org/oc/corpus/br/2267740" ,
